borrower_id,age,employment_status,monthly_income,credit_score,loan_amount,interest_rate,loan_tenure_months,days_past_due,number_of_missed_payments,contact_response_rate,prior_collection_attempts,preferred_contact_channel,region,customer_tenure,emi_amount,last_payment_amount,outstanding_balance,repayment_status,recovered
BRW-04643,26,Employed,35415.22,844,107474.92,10.22,36,124,3,0.39,0,Phone,East,1,3479.02,1098.62,62330.04,Defaulted,0
BRW-04644,49,Self-Employed,28795.99,602,464746.42,18.84,60,89,2,0.49,1,WhatsApp,North,47,12014.9,11358.15,382859.56,Late,0
BRW-04645,37,Self-Employed,50701.01,543,95688.84,14.46,36,108,9,0.66,6,Email,West,91,3291.84,1177.85,37262.41,Defaulted,1
BRW-04646,36,Unemployed,53566.54,506,442587.99,22.82,12,9,12,0.07,4,SMS,East,83,41598.61,39301.48,440459.81,Late,1
BRW-04647,43,Self-Employed,33440.73,674,208415.32,15.16,48,22,0,0.33,10,WhatsApp,East,18,5817.27,2858.89,76320.78,Late,1
BRW-04648,51,Employed,67809.6,582,141945.48,8.01,6,33,11,0.18,0,SMS,West,35,24213.34,874.16,88232.17,Late,0
BRW-04649,23,Self-Employed,40280.98,777,107269.39,15.43,24,108,10,0.25,3,WhatsApp,North,73,5223.07,4809.99,71762.81,Defaulted,0
BRW-04650,41,Self-Employed,67952.78,321,257127.74,20.63,12,132,7,0.22,5,Email,North,62,23896.5,25787.41,150252.98,Defaulted,1
BRW-04651,46,Employed,35368.09,648,337936.69,18.18,48,20,4,0.1,7,WhatsApp,South,25,9958.7,1431.51,295004.0,Late,0
BRW-04652,56,Employed,14601.33,788,450128.3,23.44,6,69,1,0.28,1,Email,West,86,80233.01,56346.19,90782.19,Late,1
BRW-04653,62,Employed,51032.97,557,329698.83,21.41,12,4,0,0.22,9,WhatsApp,East,77,30764.42,2649.1,210196.29,Late,1
BRW-04654,57,Self-Employed,48728.18,346,246994.62,16.19,6,31,0,0.11,2,Email,Central,107,43131.36,42953.01,137254.72,Late,1
BRW-04655,42,Employed,45515.91,326,26403.27,10.91,60,39,3,0.29,6,WhatsApp,Central,29,572.89,679.19,12554.52,Late,0
BRW-04656,62,Self-Employed,35366.51,326,458559.18,7.56,6,86,3,0.14,0,WhatsApp,North,115,78120.55,46402.9,188742.53,Late,0
BRW-04657,32,Retired,44481.42,696,452160.93,23.68,12,132,5,0.15,6,Email,South,86,42686.16,16053.3,107430.94,Defaulted,1
BRW-04658,62,Unemployed,37331.11,444,195571.31,22.98,12,24,10,0.47,0,Phone,Central,80,18396.74,18670.84,133961.59,Late,0
BRW-04659,33,Retired,40464.76,821,24226.98,12.02,48,44,6,0.06,7,Phone,North,19,638.23,398.85,4989.3,Late,1
BRW-04660,31,Retired,57624.48,420,369351.08,18.03,12,62,0,0.29,5,WhatsApp,South,72,33867.38,18248.79,312605.33,Late,0
BRW-04661,36,Employed,47763.26,761,397923.63,19.53,60,23,9,0.46,9,Email,Central,76,10438.75,2853.63,200136.98,Late,0
BRW-04662,28,Self-Employed,54149.27,681,275808.26,17.04,48,244,1,0.33,6,SMS,East,117,7964.17,5887.28,177862.36,Defaulted,1
BRW-04663,60,Employed,41521.97,717,207408.74,21.41,6,124,2,0.45,1,SMS,Central,66,36758.56,26744.83,35264.68,Defaulted,1
BRW-04664,60,Unemployed,39869.74,626,427055.09,8.78,12,21,8,0.18,5,SMS,Central,69,37303.04,11765.43,78601.04,Late,0
BRW-04665,65,Employed,27697.76,690,104333.04,22.29,48,42,3,0.06,4,SMS,Central,78,3303.57,838.09,32584.28,Late,1
BRW-04666,22,Retired,39449.45,596,225383.51,13.97,48,15,5,0.29,2,SMS,Central,80,6155.55,3239.54,180705.22,Late,1
BRW-04667,50,Self-Employed,8000.0,383,21998.19,15.43,24,43,1,0.28,8,Email,North,115,1071.12,579.45,11818.51,Late,0
BRW-04668,50,Unemployed,36146.67,445,90365.16,14.84,48,68,12,0.26,4,WhatsApp,West,98,2507.61,386.41,34318.27,Late,1
BRW-04669,32,Employed,43771.89,470,471007.3,16.27,48,5,10,0.22,7,SMS,East,106,13413.7,4443.56,407193.85,Late,0
BRW-04670,30,Employed,53455.1,633,293260.79,17.37,24,121,1,0.13,3,Phone,West,10,14551.67,2800.07,79977.91,Defaulted,1
BRW-04671,64,Unemployed,40969.83,723,404740.24,19.22,36,53,12,0.23,5,Phone,North,72,14881.22,16097.53,134994.97,Late,0
BRW-04672,31,Employed,50215.1,608,248385.2,16.16,60,261,12,0.08,3,SMS,Central,108,6061.38,540.71,198474.27,Defaulted,0
BRW-04673,35,Unemployed,12303.17,825,419065.28,18.8,12,1,1,0.84,3,Phone,South,25,38579.63,40682.63,52106.82,Late,1
BRW-04674,36,Employed,44147.45,646,274085.75,13.08,24,106,10,0.13,8,Email,South,115,13040.84,8260.86,81754.91,Defaulted,1
BRW-04675,37,Self-Employed,19807.46,601,12223.48,22.96,48,93,4,0.17,4,SMS,West,27,391.51,312.58,6957.6,Defaulted,0
BRW-04676,46,Employed,26875.45,646,450852.51,8.56,48,8,12,0.34,0,WhatsApp,South,61,11125.53,12325.97,416376.66,Late,1
BRW-04677,22,Self-Employed,42192.52,707,82797.4,16.5,12,24,8,0.06,10,Email,West,10,7531.88,3302.46,28092.33,Late,1
BRW-04678,32,Self-Employed,64143.96,432,230771.83,8.94,60,128,5,0.47,6,Phone,East,36,4783.73,4033.36,67336.11,Defaulted,0
BRW-04679,46,Employed,50568.1,405,243570.42,14.81,6,43,8,0.35,2,SMS,South,39,42366.53,34148.96,238071.77,Late,0
BRW-04680,43,Employed,45273.46,470,33145.77,11.75,24,30,5,0.71,10,Email,Central,7,1556.42,1845.94,18961.48,Late,0
BRW-04681,38,Employed,44707.04,549,36004.49,22.96,36,140,8,0.16,2,Email,North,15,1392.97,76.97,5625.99,Defaulted,1
BRW-04682,52,Self-Employed,34295.57,843,383650.39,7.72,12,5,12,0.15,5,Email,East,114,33323.5,18212.07,133833.37,Late,1
BRW-04683,58,Self-Employed,36840.25,561,157220.89,13.95,12,38,4,0.09,2,Email,South,13,14112.71,16758.36,91234.64,Late,0
BRW-04684,23,Self-Employed,51410.64,793,210717.8,20.4,24,63,10,0.3,0,Email,South,33,10765.87,4235.84,34723.01,Late,1
BRW-04685,58,Self-Employed,24219.59,543,286415.13,10.61,48,56,11,0.28,5,Phone,West,99,7348.42,8515.33,207163.06,Late,0
BRW-04686,23,Employed,53895.81,750,192959.19,20.96,48,18,0,0.08,6,SMS,East,66,5970.96,5851.92,110033.09,Late,1
BRW-04687,50,Employed,39172.39,589,389768.34,21.69,36,49,5,0.18,4,Email,North,104,14822.99,6035.74,287941.35,Late,1
BRW-04688,21,Employed,57383.36,562,443387.68,19.18,24,73,3,0.23,0,Email,North,11,22389.35,781.99,180710.4,Late,1
BRW-04689,50,Employed,59416.4,613,39261.76,10.95,12,52,8,0.55,1,Phone,West,21,3469.1,1167.05,18765.95,Late,1
BRW-04690,65,Retired,19903.74,384,321347.66,11.99,24,68,5,0.46,1,WhatsApp,West,78,15125.45,2245.6,300563.1,Late,1
BRW-04691,52,Unemployed,36276.29,714,165653.4,10.25,6,17,0,0.14,9,SMS,West,89,28440.14,14622.49,47976.0,Late,0
BRW-04692,48,Employed,32167.08,628,295804.89,10.54,12,106,5,0.2,7,SMS,South,23,26080.3,29403.63,40100.3,Defaulted,1
BRW-04693,41,Self-Employed,17809.08,344,247114.59,8.1,36,35,2,0.29,7,WhatsApp,East,44,7755.08,4770.47,243158.62,Late,0
BRW-04694,33,Unemployed,29512.0,632,173502.48,21.65,36,251,2,0.19,7,SMS,North,65,6594.76,3541.45,18508.47,Defaulted,0
BRW-04695,47,Employed,81618.84,764,56459.67,16.22,12,1,6,0.27,1,SMS,Central,70,5128.51,1327.82,50781.06,Late,1
BRW-04696,56,Employed,54142.65,499,284125.56,12.91,48,28,1,0.23,4,WhatsApp,North,36,7609.69,5674.72,239624.72,Late,1
BRW-04697,27,Employed,73759.32,500,65268.36,12.28,12,11,8,0.45,4,SMS,East,62,5807.57,3173.54,35170.93,Late,0
BRW-04698,42,Self-Employed,57436.48,628,86498.84,16.49,12,48,8,0.4,3,Phone,West,113,7868.19,7295.85,63560.01,Late,0
BRW-04699,30,Retired,33872.35,539,491265.87,12.89,6,16,6,0.17,7,Email,South,82,84983.31,52634.1,95585.25,Late,0
BRW-04700,59,Self-Employed,39273.43,658,165185.54,21.75,12,79,8,0.11,7,SMS,North,113,15440.57,16427.09,130050.24,Late,1
BRW-04701,35,Employed,53826.54,659,296373.73,10.98,60,127,10,0.55,8,SMS,Central,42,6440.93,6052.01,238694.5,Defaulted,0
BRW-04702,35,Employed,51562.59,677,143393.65,22.06,60,14,5,0.23,3,Email,South,101,3965.27,690.27,20965.22,Late,1
BRW-04703,24,Unemployed,36339.87,684,434099.62,18.46,24,10,8,0.33,0,Email,North,69,21768.64,3552.68,237677.07,Late,1
BRW-04704,52,Unemployed,22350.1,764,148836.69,23.28,24,123,9,0.23,10,SMS,East,52,7815.78,228.39,141890.96,Defaulted,1
BRW-04705,43,Self-Employed,94316.42,521,189773.72,7.75,36,26,12,0.17,8,Phone,North,1,5924.96,2623.64,181429.0,Late,1
BRW-04706,26,Self-Employed,42882.75,664,308109.91,8.48,48,34,1,0.33,0,Email,Central,30,7591.48,497.56,303815.86,Late,1
BRW-04707,44,Employed,40113.92,371,436293.49,15.76,36,14,4,0.27,3,Email,South,1,15287.14,8254.17,301478.17,Late,1
BRW-04708,40,Unemployed,46700.02,539,409944.94,22.55,6,33,10,0.29,10,WhatsApp,North,48,72887.6,21110.05,93059.18,Late,0
BRW-04709,57,Unemployed,41359.07,803,139291.34,19.56,12,15,5,0.33,9,Phone,Central,14,12873.87,7697.11,65689.91,Late,1
BRW-04710,40,Employed,46840.93,713,416481.93,17.77,36,65,11,0.11,0,Email,North,92,15008.81,2851.12,314128.59,Late,0
BRW-04711,32,Self-Employed,64304.21,426,353585.7,8.02,12,41,5,0.13,2,Email,North,31,30761.13,20272.45,125682.22,Late,0
BRW-04712,53,Employed,43131.77,786,495015.96,13.34,36,92,10,0.28,2,SMS,West,62,16760.23,19437.18,410432.32,Defaulted,0
BRW-04713,48,Employed,27559.34,826,468369.36,13.21,12,22,3,0.39,6,Email,Central,87,41879.64,32024.47,409928.59,Late,1
BRW-04714,28,Employed,42575.34,547,271236.99,16.44,36,42,12,0.22,2,Email,North,106,9594.91,6498.32,213516.16,Late,1
BRW-04715,21,Employed,38033.97,781,377465.02,11.75,60,17,3,0.26,5,WhatsApp,South,31,8348.89,7895.17,153965.14,Late,1
BRW-04716,57,Employed,66358.48,611,289388.05,11.91,60,161,4,0.14,9,Phone,East,7,6424.12,42.92,222054.82,Defaulted,1
BRW-04717,42,Employed,62566.79,743,301547.77,17.74,60,44,5,0.18,3,Email,West,20,7614.74,2581.06,49771.88,Late,0
BRW-04718,26,Self-Employed,46612.88,582,59735.41,23.09,24,11,11,0.18,5,Phone,West,84,3131.21,3708.52,23995.52,Late,0
BRW-04719,41,Employed,25818.96,301,11100.4,18.39,6,19,12,0.3,8,Phone,West,31,1950.56,1831.85,8758.67,Late,0
BRW-04720,52,Employed,26611.62,373,33611.32,18.52,36,5,7,0.33,6,Phone,East,9,1223.92,132.58,27404.61,Late,1
BRW-04721,55,Employed,45226.85,363,483649.03,23.77,24,1,11,0.59,0,WhatsApp,Central,11,25515.57,9995.78,187124.51,Late,1
BRW-04722,35,Self-Employed,50044.84,646,71871.43,10.03,48,44,12,0.33,7,Email,South,6,1823.88,962.71,69304.3,Late,0
BRW-04723,25,Employed,39380.66,623,31750.96,8.06,36,24,9,0.6,3,WhatsApp,East,43,995.84,1116.84,10984.27,Late,0
BRW-04724,26,Employed,37797.46,538,161725.66,19.8,12,195,0,0.23,7,Phone,South,59,14965.9,10527.38,112239.06,Defaulted,1
BRW-04725,45,Unemployed,36108.01,696,298208.17,14.74,6,11,7,0.06,2,SMS,South,110,51859.84,4805.89,265723.57,Late,0
BRW-04726,60,Self-Employed,44649.09,636,474745.72,14.58,24,94,1,0.19,9,Email,West,18,22924.21,14004.12,283071.46,Defaulted,1
BRW-04727,49,Unemployed,9258.56,640,352944.91,11.22,24,22,10,0.34,4,Email,North,29,16486.07,5725.03,166322.58,Late,0
BRW-04728,27,Employed,28480.1,578,145412.95,15.86,6,15,6,0.45,2,Phone,South,1,25368.85,10310.96,42208.38,Late,1
BRW-04729,60,Employed,35594.24,652,470138.43,14.8,36,205,3,0.37,10,Phone,South,118,16251.5,2228.46,130132.78,Defaulted,1
BRW-04730,33,Self-Employed,63112.55,762,27660.13,13.2,12,96,7,0.26,2,Phone,South,44,2473.12,1361.47,6722.22,Defaulted,1
BRW-04731,58,Employed,32792.8,761,489736.46,14.81,48,59,5,0.17,2,Phone,South,33,13582.61,10912.02,244240.41,Late,0
BRW-04732,38,Employed,47707.02,592,38733.94,13.83,36,71,4,0.25,3,SMS,West,67,1320.64,1203.71,22974.2,Late,0
BRW-04733,22,Employed,48398.14,706,379386.49,23.01,6,270,9,0.25,2,WhatsApp,South,38,67541.83,56361.24,324429.48,Defaulted,1
BRW-04734,28,Unemployed,64468.75,461,32195.79,23.67,36,53,9,0.1,1,Email,North,109,1257.56,996.76,9517.47,Late,1
BRW-04735,31,Employed,63938.66,802,466465.11,21.36,36,6,4,0.5,5,Phone,Central,101,17660.44,18420.91,363696.72,Late,1
BRW-04736,53,Retired,44137.46,747,63246.29,23.84,6,4,3,0.22,0,WhatsApp,Central,41,11286.02,4501.38,45834.55,Late,1
BRW-04737,58,Unemployed,37867.73,754,34734.72,11.88,6,65,2,0.08,4,SMS,South,16,5991.36,1542.85,23309.33,Late,1
BRW-04738,47,Employed,35042.5,564,445739.93,21.41,48,64,2,0.63,10,WhatsApp,West,38,13901.13,1491.95,180708.33,Late,1
BRW-04739,40,Self-Employed,41384.05,431,56939.0,14.21,6,82,2,0.35,5,Phone,North,63,9887.01,1966.01,21989.5,Late,0
BRW-04740,32,Self-Employed,38489.5,419,400986.33,19.81,6,6,6,0.31,0,WhatsApp,North,99,70745.18,12682.49,313990.23,Late,0
BRW-04741,63,Unemployed,53304.41,518,376046.97,10.82,6,171,7,0.09,0,WhatsApp,South,90,64667.19,70810.34,130518.7,Defaulted,0
BRW-04742,51,Employed,51304.65,716,303450.24,20.9,24,47,12,0.56,6,SMS,West,100,15578.09,3374.53,120392.91,Late,1
BRW-04743,47,Unemployed,53877.02,804,195201.73,8.88,6,62,7,0.11,10,Email,Central,85,33381.42,3763.2,189086.57,Late,1
BRW-04744,52,Employed,63889.26,599,458634.47,11.96,6,2,1,0.25,5,SMS,East,100,79127.56,38005.19,458000.61,Late,1
BRW-04745,30,Retired,72943.04,408,436829.82,21.06,6,191,2,0.36,8,Phone,South,83,77341.84,15741.61,44356.3,Defaulted,0
BRW-04746,23,Employed,46869.95,537,218861.08,19.83,48,49,1,0.67,3,Email,South,9,6640.21,1040.4,157161.44,Late,0
BRW-04747,65,Employed,61491.96,592,123545.23,15.77,36,49,5,0.26,2,WhatsApp,South,27,4329.47,1882.85,71897.2,Late,1
BRW-04748,47,Unemployed,39725.1,486,143560.12,18.6,6,170,10,0.2,5,Phone,West,31,25241.34,27847.78,73811.92,Defaulted,0
BRW-04749,55,Unemployed,62775.1,335,117958.55,10.56,6,157,2,0.57,7,WhatsApp,East,15,20269.7,740.26,41060.25,Defaulted,0
BRW-04750,51,Self-Employed,60922.64,555,275213.46,18.52,48,14,5,0.2,4,WhatsApp,West,96,8159.37,2033.81,153138.7,Late,0
BRW-04751,35,Employed,60126.24,734,435584.03,7.63,36,158,3,0.11,2,WhatsApp,South,29,13575.39,13427.04,222547.61,Defaulted,0
BRW-04752,36,Employed,46411.05,307,389069.86,21.25,48,79,12,0.2,2,WhatsApp,East,9,12100.2,3560.88,179431.24,Late,1
BRW-04753,33,Retired,34974.63,477,399800.13,16.02,60,1,11,0.33,0,WhatsApp,North,44,9726.61,5148.39,345761.17,Late,1
BRW-04754,55,Unemployed,24082.07,541,229661.36,23.07,12,16,9,0.07,5,Email,North,101,21613.46,2555.81,78907.22,Late,1
BRW-04755,31,Unemployed,44399.44,340,167997.97,15.39,12,31,9,0.36,9,Phone,East,81,15194.15,14498.4,107137.09,Late,1
BRW-04756,41,Employed,67995.19,656,381104.33,14.65,12,52,5,0.62,6,SMS,South,113,34334.92,30343.6,334530.9,Late,1
BRW-04757,31,Employed,40352.33,412,398716.16,14.93,6,72,12,0.39,8,WhatsApp,West,60,69376.25,10661.49,391180.98,Late,1
BRW-04758,50,Self-Employed,56776.9,465,350723.32,13.44,48,14,2,0.11,5,Email,South,78,9485.8,10790.62,225331.5,Late,1
BRW-04759,55,Unemployed,57659.27,803,25732.49,10.25,6,107,4,0.06,7,SMS,East,39,4417.87,3131.16,14616.9,Defaulted,1
BRW-04760,42,Employed,40744.71,377,298945.5,21.39,12,111,7,0.66,5,SMS,South,51,27891.93,26714.59,256035.9,Defaulted,1
BRW-04761,58,Unemployed,64745.17,495,180052.46,13.92,36,60,2,0.1,1,WhatsApp,South,40,6146.77,5633.88,48542.49,Late,1
BRW-04762,51,Self-Employed,8000.0,701,106134.45,16.23,36,150,8,0.13,2,Phone,North,118,3743.44,2331.74,70793.18,Defaulted,1
BRW-04763,34,Employed,26658.75,363,350253.68,7.83,60,99,8,0.39,10,WhatsApp,Central,63,7073.42,6344.79,55256.08,Defaulted,0
BRW-04764,44,Employed,31265.52,724,141577.81,8.49,48,14,12,0.31,0,WhatsApp,West,6,3488.98,995.61,98257.36,Late,1
BRW-04765,52,Employed,32704.27,341,457292.17,17.35,60,95,6,0.17,4,Email,South,38,11451.12,292.19,373254.81,Defaulted,0
BRW-04766,56,Self-Employed,50043.94,672,156058.75,22.01,36,180,7,0.04,10,SMS,North,32,5960.76,2446.84,24455.96,Defaulted,0
BRW-04767,52,Employed,49350.57,605,282038.49,15.64,12,8,8,0.31,5,Phone,Central,6,25541.57,4674.19,243562.38,Late,1
BRW-04768,35,Employed,50909.86,508,415603.46,10.22,60,224,0,0.19,5,Phone,North,115,8875.4,10448.98,87701.94,Defaulted,1
BRW-04769,63,Unemployed,53941.22,766,207037.99,9.42,60,1,6,0.27,1,SMS,South,54,4340.09,4810.34,53467.63,Late,1
BRW-04770,55,Employed,30748.43,603,416042.4,22.35,60,44,9,0.48,0,WhatsApp,West,51,11573.58,2001.83,354785.64,Late,1
BRW-04771,23,Employed,26727.36,691,364611.23,19.08,48,88,2,0.46,6,SMS,Central,117,10917.32,4506.54,77382.11,Late,0
BRW-04772,36,Employed,50944.8,452,461224.32,23.44,48,93,5,0.52,3,WhatsApp,South,96,14894.33,9103.12,325841.0,Defaulted,0
BRW-04773,25,Self-Employed,35546.52,661,169658.94,8.86,12,79,8,0.47,8,WhatsApp,East,113,14825.91,7093.82,61981.99,Late,0
BRW-04774,41,Unemployed,21442.87,563,61463.75,22.39,12,45,11,0.33,10,WhatsApp,South,98,5764.2,4842.06,19885.28,Late,0
BRW-04775,30,Employed,59570.16,515,220871.25,21.45,12,62,9,0.12,7,SMS,North,34,20613.89,12455.37,151327.52,Late,0
BRW-04776,39,Unemployed,65926.53,842,395048.6,22.24,60,71,10,0.19,5,Phone,South,76,10964.79,7437.59,77463.3,Late,1
BRW-04777,45,Self-Employed,68357.41,823,230713.21,7.6,12,40,7,0.23,9,WhatsApp,East,9,20026.74,16285.09,142387.0,Late,1
BRW-04778,24,Employed,47805.12,493,138374.09,19.74,48,54,1,0.43,2,Email,East,5,4191.63,119.05,128974.38,Late,1
BRW-04779,49,Employed,54388.98,326,23525.56,16.56,36,111,3,0.36,7,Phone,South,81,833.61,12.43,20379.43,Defaulted,1
BRW-04780,39,Employed,65548.02,345,163381.66,16.96,12,22,10,0.53,9,SMS,East,92,14898.08,3184.44,141489.14,Late,0
BRW-04781,63,Employed,35378.76,357,359556.74,15.24,24,44,4,0.13,0,Phone,North,114,17474.73,15062.62,133982.05,Late,1
BRW-04782,22,Self-Employed,61660.17,312,82330.74,19.75,48,0,12,0.47,10,Email,East,61,2494.4,719.65,60196.49,Current,1
BRW-04783,30,Self-Employed,49130.94,348,177030.9,24.0,6,69,9,0.37,8,Phone,East,86,31604.59,34898.17,141996.01,Late,1
BRW-04784,63,Employed,58705.67,393,19913.42,19.22,36,13,5,0.4,9,Phone,West,6,732.16,68.97,18146.38,Late,0
BRW-04785,45,Employed,47791.4,750,363659.95,18.69,48,39,12,0.7,8,Phone,North,50,10814.08,7525.42,122815.09,Late,0
BRW-04786,40,Employed,64443.85,678,441534.69,18.3,12,14,6,0.32,9,Phone,East,32,40542.96,1242.91,346505.1,Late,0
BRW-04787,39,Self-Employed,48352.86,309,288578.88,18.97,60,1,10,0.43,7,Phone,South,19,7481.13,8726.52,89184.38,Late,0
BRW-04788,43,Employed,22740.31,815,22677.33,13.14,24,39,3,0.06,9,SMS,East,116,1079.61,276.82,2834.94,Late,0
BRW-04789,44,Self-Employed,66778.9,523,116636.4,12.78,6,33,3,0.22,3,Email,Central,58,20170.4,14223.45,62243.15,Late,1
BRW-04790,31,Employed,30787.04,680,224849.88,20.44,36,33,4,0.2,8,SMS,Central,48,8406.72,9614.48,177474.71,Late,1
BRW-04791,54,Self-Employed,63795.87,840,297914.8,8.38,12,14,8,0.16,10,Phone,North,109,25967.51,946.21,87268.95,Late,1
BRW-04792,48,Unemployed,43646.36,601,253175.41,20.03,48,173,8,0.2,8,WhatsApp,Central,17,7708.27,4742.76,36390.29,Defaulted,0
BRW-04793,25,Employed,62640.16,502,458774.36,20.93,48,0,0,0.23,9,Phone,Central,60,14189.0,8968.24,200214.37,Current,0
BRW-04794,25,Employed,62021.53,495,469931.8,16.11,36,132,12,0.2,10,Phone,East,10,16546.94,6979.2,132797.91,Defaulted,0
BRW-04795,41,Retired,51452.14,621,62504.71,22.52,24,79,4,0.17,4,Email,North,79,3258.7,2559.59,27744.46,Late,1
BRW-04796,32,Employed,52628.03,717,77811.53,15.31,60,11,4,0.11,5,SMS,West,50,1863.82,1213.41,72267.36,Late,1
BRW-04797,24,Self-Employed,51339.43,641,185446.91,10.44,12,38,6,0.06,10,SMS,East,103,16341.7,4885.67,142703.46,Late,1
BRW-04798,62,Employed,14792.63,688,216405.09,13.46,36,258,7,0.16,6,WhatsApp,West,38,7339.58,6212.01,94276.8,Defaulted,1
BRW-04799,40,Self-Employed,46774.95,308,297172.68,22.45,36,61,2,0.62,8,WhatsApp,South,112,11418.46,6387.55,116653.45,Late,1
BRW-04800,58,Employed,28259.04,831,388848.28,23.9,48,8,0,0.55,10,WhatsApp,Central,85,12655.68,7142.52,361269.26,Late,1
BRW-04801,45,Retired,47567.81,448,76526.18,14.46,36,36,1,0.21,6,Phone,East,40,2632.61,3007.24,68870.46,Late,0
BRW-04802,34,Self-Employed,27855.86,682,403293.45,10.25,6,37,5,0.34,0,SMS,North,3,69239.28,44454.3,259591.42,Late,1
BRW-04803,31,Unemployed,27225.72,828,308913.87,12.22,6,96,10,0.33,10,WhatsApp,Central,94,53336.17,50220.73,130308.78,Defaulted,1
BRW-04804,52,Self-Employed,69074.02,311,490633.39,16.63,12,147,5,0.19,8,Email,South,79,44661.99,46487.07,398934.49,Defaulted,0
BRW-04805,31,Self-Employed,61041.71,775,329072.16,16.94,36,5,10,0.13,5,SMS,Central,91,11722.5,8169.13,229481.83,Late,0
BRW-04806,38,Employed,44937.86,352,360884.84,17.9,48,22,12,0.15,1,Phone,Central,31,10582.14,9985.83,219491.36,Late,0
BRW-04807,47,Unemployed,47771.53,735,105652.34,21.28,60,21,4,0.17,9,SMS,West,16,2874.92,1067.89,80792.25,Late,1
BRW-04808,38,Retired,41281.26,505,386742.36,19.24,12,303,10,0.49,8,SMS,South,28,35685.17,7790.47,85477.59,Defaulted,1
BRW-04809,43,Employed,53548.15,353,48840.43,11.8,24,48,4,0.42,0,SMS,North,45,2294.53,1915.12,45770.01,Late,1
BRW-04810,31,Retired,34859.18,789,331699.91,14.02,48,126,8,0.12,4,SMS,Central,104,9067.52,10077.93,323615.97,Defaulted,1
BRW-04811,41,Self-Employed,59906.1,643,37230.73,21.36,24,33,10,0.25,8,WhatsApp,Central,37,1919.71,97.9,15599.84,Late,1
BRW-04812,64,Self-Employed,41203.7,468,66460.65,17.95,12,76,6,0.37,0,Email,North,43,6091.53,5577.83,63278.52,Late,0
BRW-04813,25,Employed,38702.3,460,62854.47,10.25,6,20,5,0.07,1,Phone,North,73,10791.15,367.75,51304.84,Late,1
BRW-04814,43,Employed,45325.7,826,35717.19,12.87,48,144,10,0.39,10,SMS,East,73,955.9,526.05,33821.57,Defaulted,0
BRW-04815,61,Employed,36132.8,826,167358.07,20.55,60,36,6,0.16,6,SMS,East,76,4485.34,3644.91,154925.46,Late,1
BRW-04816,45,Employed,49930.24,586,497232.7,10.34,48,97,2,0.07,9,WhatsApp,Central,28,12692.45,6173.17,139628.77,Defaulted,0
BRW-04817,61,Self-Employed,36939.56,711,180630.43,18.9,12,17,12,0.2,10,WhatsApp,East,71,16637.66,6008.54,60334.81,Late,0
BRW-04818,30,Employed,52027.85,821,382780.2,16.8,48,70,6,0.48,1,SMS,Central,60,11005.57,2467.49,128053.24,Late,0
BRW-04819,42,Employed,63240.1,498,74835.34,9.93,48,31,2,0.24,8,Email,North,64,1895.5,2224.27,13834.63,Late,0
BRW-04820,39,Retired,34210.17,460,232700.63,18.87,12,1,7,0.35,8,Phone,East,60,21430.46,14666.56,106558.07,Late,0
BRW-04821,21,Employed,43041.37,688,100706.76,9.85,36,31,9,0.07,10,WhatsApp,South,99,3242.44,497.43,42937.3,Late,0
BRW-04822,27,Employed,51919.96,773,104127.61,14.07,12,47,9,0.12,9,WhatsApp,South,36,9352.75,540.4,42647.08,Late,0
BRW-04823,24,Employed,38462.14,680,58848.12,12.59,48,9,8,0.13,7,Email,North,47,1566.8,457.61,24366.1,Late,0
BRW-04824,21,Employed,51964.81,423,221701.63,18.89,60,12,2,0.08,1,WhatsApp,Central,38,5737.65,3708.53,34555.21,Late,1
BRW-04825,35,Unemployed,53330.98,371,47012.11,20.41,60,37,6,0.02,9,Phone,South,65,1256.28,1133.65,12569.99,Late,0
BRW-04826,60,Self-Employed,61248.93,467,455807.56,10.28,12,25,7,0.48,2,SMS,East,34,40132.11,47241.58,166970.46,Late,0
BRW-04827,32,Unemployed,35910.15,583,229471.16,20.9,48,34,2,0.36,2,Phone,West,22,7093.4,7098.62,206542.38,Late,0
BRW-04828,42,Employed,30858.37,793,420897.41,7.62,24,36,5,0.45,7,Phone,Central,94,18963.19,13925.85,393066.15,Late,0
BRW-04829,42,Self-Employed,40386.34,335,489937.58,16.25,24,9,12,0.09,7,Phone,East,84,24047.43,19232.48,174755.12,Late,1
BRW-04830,37,Employed,30483.71,474,342111.8,16.03,6,11,6,0.11,5,SMS,Central,51,59713.97,37409.83,247943.12,Late,0
BRW-04831,49,Employed,53467.47,498,451740.27,17.79,12,112,3,0.46,6,Email,East,72,41370.41,21574.2,391008.28,Defaulted,1
BRW-04832,34,Employed,27573.73,415,76330.09,11.46,12,10,5,0.37,0,SMS,North,45,6762.57,6368.11,42405.77,Late,0
BRW-04833,40,Employed,79995.25,614,416696.89,7.66,24,65,6,0.49,7,WhatsApp,North,71,18781.52,3997.24,325019.08,Late,0
BRW-04834,53,Employed,64438.92,519,142896.49,15.0,24,32,11,0.19,6,Email,North,2,6928.57,2776.42,139792.8,Late,0
BRW-04835,63,Employed,45188.64,433,241573.04,8.68,24,202,6,0.21,4,Email,North,58,11000.77,12919.52,59425.21,Defaulted,1
