borrower_id,default_probability,repayment_probability,risk_tier,priority_score
BRW-27479,0.1085,0.8915,Low Risk,0.0
BRW-27480,0.104,0.896,Low Risk,0.0
BRW-27481,0.0393,0.9607,Low Risk,0.0
BRW-27482,0.1712,0.8288,Low Risk,0.0
BRW-27483,0.4256,0.5744,Medium Risk,20.97
BRW-27484,0.3217,0.6783,Medium Risk,67.51
BRW-27485,0.8444,0.1556,Very High Risk,92.31
BRW-27486,0.852,0.148,Very High Risk,74.75
BRW-27487,0.1559,0.8441,Low Risk,28.86
BRW-27488,0.1147,0.8853,Low Risk,25.63
BRW-27489,0.1568,0.8432,Low Risk,27.1
BRW-27490,0.1149,0.8851,Low Risk,24.95
BRW-27491,0.1804,0.8196,Low Risk,24.52
BRW-27492,0.182,0.818,Low Risk,25.52
BRW-27493,0.1511,0.8489,Low Risk,22.44
BRW-27494,0.1497,0.8503,Low Risk,0.0
BRW-27495,0.1862,0.8138,Low Risk,43.02
BRW-27496,0.2583,0.7417,Low Risk,0.0
BRW-27497,0.1503,0.8497,Low Risk,18.96
BRW-27498,0.1706,0.8294,Low Risk,8.67
BRW-27499,0.5822,0.4178,Medium Risk,58.03
BRW-27500,0.8842,0.1158,Very High Risk,64.59
BRW-27501,0.1766,0.8234,Low Risk,19.99
BRW-27502,0.1905,0.8095,Low Risk,8.09
BRW-27503,0.1722,0.8278,Low Risk,11.52
BRW-27504,0.2122,0.7878,Low Risk,28.96
BRW-27505,0.065,0.935,Low Risk,0.0
BRW-27506,0.0578,0.9422,Low Risk,7.26
BRW-27507,0.1863,0.8137,Low Risk,29.52
BRW-27508,0.1637,0.8363,Low Risk,25.58
BRW-27509,0.0934,0.9066,Low Risk,19.06
BRW-27510,0.6487,0.3513,High Risk,77.68
BRW-27511,0.2854,0.7146,Low Risk,64.04
BRW-27512,0.5767,0.4233,Medium Risk,59.12
BRW-27513,0.0494,0.9506,Low Risk,0.0
BRW-27514,0.1288,0.8712,Low Risk,0.0
BRW-27515,0.1041,0.8959,Low Risk,0.0
BRW-27516,0.1296,0.8704,Low Risk,0.0
BRW-27517,0.2521,0.7479,Low Risk,28.75
BRW-27518,0.2207,0.7793,Low Risk,0.0
BRW-27519,0.1225,0.8775,Low Risk,18.31
BRW-27520,0.049,0.951,Low Risk,0.0
BRW-27521,0.2029,0.7971,Low Risk,25.12
BRW-27522,0.3099,0.6901,Medium Risk,63.4
BRW-27523,0.383,0.617,Medium Risk,0.0
BRW-27524,0.698,0.302,High Risk,13.26
BRW-27525,0.146,0.854,Low Risk,0.0
BRW-27526,0.1048,0.8952,Low Risk,0.0
BRW-27527,0.599,0.401,Medium Risk,19.2
BRW-27528,0.1063,0.8937,Low Risk,15.29
BRW-27529,0.0593,0.9407,Low Risk,0.0
BRW-27530,0.3377,0.6623,Medium Risk,71.22
BRW-27531,0.1124,0.8876,Low Risk,26.67
BRW-27532,0.0737,0.9263,Low Risk,0.0
BRW-27533,0.1391,0.8609,Low Risk,10.44
BRW-27534,0.7343,0.2657,High Risk,35.3
BRW-27535,0.1254,0.8746,Low Risk,0.0
BRW-27536,0.8069,0.1931,Very High Risk,92.0
BRW-27537,0.9721,0.0279,Very High Risk,40.84
BRW-27538,0.1951,0.8049,Low Risk,25.86
BRW-27539,0.1762,0.8238,Low Risk,23.75
BRW-27540,0.1236,0.8764,Low Risk,17.21
BRW-27541,0.2445,0.7555,Low Risk,31.31
BRW-27542,0.0728,0.9272,Low Risk,20.12
BRW-27543,0.2241,0.7759,Low Risk,48.8
BRW-27544,0.3258,0.6742,Medium Risk,35.66
BRW-27545,0.3491,0.6509,Medium Risk,69.85
BRW-27546,0.1113,0.8887,Low Risk,10.0
BRW-27547,0.1924,0.8076,Low Risk,0.0
BRW-27548,0.638,0.362,High Risk,11.42
BRW-27549,0.8124,0.1876,Very High Risk,92.36
BRW-27550,0.6857,0.3143,High Risk,83.41
BRW-27551,0.5616,0.4384,Medium Risk,3.78
BRW-27552,0.0972,0.9028,Low Risk,0.0
BRW-27553,0.0712,0.9288,Low Risk,5.35
BRW-27554,0.6323,0.3677,High Risk,59.76
BRW-27555,0.4359,0.5641,Medium Risk,0.0
BRW-27556,0.1261,0.8739,Low Risk,0.0
BRW-27557,0.8601,0.1399,Very High Risk,64.98
BRW-27558,0.0901,0.9099,Low Risk,1.29
BRW-27559,0.0823,0.9177,Low Risk,19.69
BRW-27560,0.0853,0.9147,Low Risk,6.51
BRW-27561,0.28,0.72,Low Risk,0.0
BRW-27562,0.0555,0.9445,Low Risk,0.0
BRW-27563,0.1787,0.8213,Low Risk,20.95
BRW-27564,0.1043,0.8957,Low Risk,24.25
BRW-27565,0.3701,0.6299,Medium Risk,0.0
BRW-27566,0.2169,0.7831,Low Risk,0.0
BRW-27567,0.4969,0.5031,Medium Risk,31.04
BRW-27568,0.136,0.864,Low Risk,27.91
BRW-27569,0.1971,0.8029,Low Risk,0.26
BRW-27570,0.2333,0.7667,Low Risk,31.12
BRW-27571,0.1535,0.8465,Low Risk,0.0
BRW-27572,0.1125,0.8875,Low Risk,0.0
BRW-27573,0.1322,0.8678,Low Risk,23.48
BRW-27574,0.0848,0.9152,Low Risk,0.0
BRW-27575,0.1552,0.8448,Low Risk,23.42
BRW-27576,0.0957,0.9043,Low Risk,0.0
BRW-27577,0.1452,0.8548,Low Risk,0.0
BRW-27578,0.677,0.323,High Risk,57.87
BRW-27579,0.1767,0.8233,Low Risk,21.48
BRW-27580,0.751,0.249,High Risk,65.61
BRW-27581,0.6531,0.3469,High Risk,68.32
BRW-27582,0.5002,0.4998,Medium Risk,36.35
BRW-27583,0.1876,0.8124,Low Risk,7.53
BRW-27584,0.0813,0.9187,Low Risk,0.0
BRW-27585,0.127,0.873,Low Risk,0.0
BRW-27586,0.498,0.502,Medium Risk,70.53
BRW-27587,0.16,0.84,Low Risk,0.0
BRW-27588,0.2716,0.7284,Low Risk,0.0
BRW-27589,0.0837,0.9163,Low Risk,0.0
BRW-27590,0.5796,0.4204,Medium Risk,0.0
BRW-27591,0.0483,0.9517,Low Risk,0.0
BRW-27592,0.2598,0.7402,Low Risk,60.11
BRW-27593,0.2276,0.7724,Low Risk,23.3
BRW-27594,0.1464,0.8536,Low Risk,20.69
BRW-27595,0.1561,0.8439,Low Risk,0.0
BRW-27596,0.1527,0.8473,Low Risk,0.0
BRW-27597,0.0911,0.9089,Low Risk,0.0
BRW-27598,0.0608,0.9392,Low Risk,0.0
BRW-27599,0.265,0.735,Low Risk,0.0
BRW-27600,0.8469,0.1531,Very High Risk,74.88
BRW-27601,0.0652,0.9348,Low Risk,0.0
BRW-27602,0.1332,0.8668,Low Risk,25.79
BRW-27603,0.0395,0.9605,Low Risk,0.0
BRW-27604,0.0693,0.9307,Low Risk,0.0
BRW-27605,0.2038,0.7962,Low Risk,45.55
BRW-27606,0.1724,0.8276,Low Risk,8.85
BRW-27607,0.2203,0.7797,Low Risk,30.25
BRW-27608,0.0712,0.9288,Low Risk,6.03
BRW-27609,0.0544,0.9456,Low Risk,0.0
BRW-27610,0.083,0.917,Low Risk,0.0
BRW-27611,0.1063,0.8937,Low Risk,0.0
BRW-27612,0.1419,0.8581,Low Risk,25.69
BRW-27613,0.7908,0.2092,High Risk,86.93
BRW-27614,0.5212,0.4788,Medium Risk,31.19
BRW-27615,0.0496,0.9504,Low Risk,4.91
BRW-27616,0.7523,0.2477,High Risk,87.42
BRW-27617,0.158,0.842,Low Risk,27.09
BRW-27618,0.2696,0.7304,Low Risk,32.84
BRW-27619,0.81,0.19,Very High Risk,83.3
BRW-27620,0.2224,0.7776,Low Risk,25.71
BRW-27621,0.1288,0.8712,Low Risk,0.0
BRW-27622,0.119,0.881,Low Risk,21.86
BRW-27623,0.1056,0.8944,Low Risk,0.0
BRW-27624,0.6982,0.3018,High Risk,84.3
BRW-27625,0.117,0.883,Low Risk,29.69
BRW-27626,0.1402,0.8598,Low Risk,0.0
BRW-27627,0.0997,0.9003,Low Risk,0.0
BRW-27628,0.663,0.337,High Risk,83.42
BRW-27629,0.1074,0.8926,Low Risk,0.0
BRW-27630,0.1625,0.8375,Low Risk,0.0
BRW-27631,0.7927,0.2073,High Risk,87.49
BRW-27632,0.6093,0.3907,High Risk,66.68
BRW-27633,0.2059,0.7941,Low Risk,0.0
BRW-27634,0.1587,0.8413,Low Risk,23.79
BRW-27635,0.1266,0.8734,Low Risk,0.0
BRW-27636,0.1433,0.8567,Low Risk,20.53
BRW-27637,0.3149,0.6851,Medium Risk,0.0
BRW-27638,0.1216,0.8784,Low Risk,7.48
BRW-27639,0.2048,0.7952,Low Risk,38.72
BRW-27640,0.2553,0.7447,Low Risk,5.04
BRW-27641,0.1733,0.8267,Low Risk,23.24
BRW-27642,0.1525,0.8475,Low Risk,27.02
BRW-27643,0.1208,0.8792,Low Risk,20.14
BRW-27644,0.4938,0.5062,Medium Risk,38.8
BRW-27645,0.0698,0.9302,Low Risk,12.52
BRW-27646,0.0487,0.9513,Low Risk,0.0
BRW-27647,0.0917,0.9083,Low Risk,21.34
BRW-27648,0.1539,0.8461,Low Risk,21.12
BRW-27649,0.0995,0.9005,Low Risk,19.14
BRW-27650,0.1039,0.8961,Low Risk,0.0
BRW-27651,0.6762,0.3238,High Risk,84.83
BRW-27652,0.189,0.811,Low Risk,0.0
BRW-27653,0.4118,0.5882,Medium Risk,35.27
BRW-27654,0.713,0.287,High Risk,81.09
BRW-27655,0.7559,0.2441,High Risk,66.52
BRW-27656,0.1225,0.8775,Low Risk,0.34
BRW-27657,0.2145,0.7855,Low Risk,30.43
BRW-27658,0.6725,0.3275,High Risk,67.98
BRW-27659,0.4018,0.5982,Medium Risk,0.0
BRW-27660,0.7772,0.2228,High Risk,55.85
BRW-27661,0.2402,0.7598,Low Risk,3.95
BRW-27662,0.2386,0.7614,Low Risk,24.96
BRW-27663,0.3891,0.6109,Medium Risk,12.73
BRW-27664,0.5903,0.4097,Medium Risk,78.72
BRW-27665,0.8487,0.1513,Very High Risk,63.52
BRW-27666,0.5021,0.4979,Medium Risk,19.7
BRW-27667,0.077,0.923,Low Risk,0.0
BRW-27668,0.102,0.898,Low Risk,0.28
BRW-27669,0.4667,0.5333,Medium Risk,62.7
BRW-27670,0.37,0.63,Medium Risk,73.26
BRW-27671,0.6893,0.3107,High Risk,24.59
BRW-27672,0.2065,0.7935,Low Risk,43.89
BRW-27673,0.1502,0.8498,Low Risk,21.22
BRW-27674,0.4225,0.5775,Medium Risk,50.16
BRW-27675,0.1478,0.8522,Low Risk,18.06
BRW-27676,0.6278,0.3722,High Risk,69.94
BRW-27677,0.0612,0.9388,Low Risk,8.11
BRW-27678,0.1602,0.8398,Low Risk,0.0
BRW-27679,0.1227,0.8773,Low Risk,12.49
BRW-27680,0.1229,0.8771,Low Risk,7.38
BRW-27681,0.162,0.838,Low Risk,25.12
BRW-27682,0.1826,0.8174,Low Risk,35.27
BRW-27683,0.2043,0.7957,Low Risk,24.4
BRW-27684,0.5583,0.4417,Medium Risk,59.29
BRW-27685,0.0619,0.9381,Low Risk,0.0
BRW-27686,0.2212,0.7788,Low Risk,40.32
BRW-27687,0.165,0.835,Low Risk,23.15
BRW-27688,0.2647,0.7353,Low Risk,5.49
BRW-27689,0.1794,0.8206,Low Risk,22.12
BRW-27690,0.1809,0.8191,Low Risk,3.89
BRW-27691,0.0951,0.9049,Low Risk,0.0
BRW-27692,0.0511,0.9489,Low Risk,0.0
BRW-27693,0.0622,0.9378,Low Risk,0.0
BRW-27694,0.219,0.781,Low Risk,2.36
BRW-27695,0.1107,0.8893,Low Risk,4.29
BRW-27696,0.0547,0.9453,Low Risk,0.0
BRW-27697,0.4608,0.5392,Medium Risk,41.81
BRW-27698,0.0639,0.9361,Low Risk,2.9
BRW-27699,0.1302,0.8698,Low Risk,0.0
BRW-27700,0.2464,0.7536,Low Risk,0.0
BRW-27701,0.1429,0.8571,Low Risk,5.35
BRW-27702,0.6921,0.3079,High Risk,87.64
BRW-27703,0.188,0.812,Low Risk,39.84
BRW-27704,0.5861,0.4139,Medium Risk,25.97
BRW-27705,0.5056,0.4944,Medium Risk,75.17
BRW-27706,0.1358,0.8642,Low Risk,20.13
BRW-27707,0.2394,0.7606,Low Risk,19.43
BRW-27708,0.0746,0.9254,Low Risk,10.29
BRW-27709,0.1595,0.8405,Low Risk,26.96
BRW-27710,0.1251,0.8749,Low Risk,0.0
BRW-27711,0.143,0.857,Low Risk,27.28
BRW-27712,0.0905,0.9095,Low Risk,0.94
BRW-27713,0.1165,0.8835,Low Risk,0.0
BRW-27714,0.1461,0.8539,Low Risk,0.0
BRW-27715,0.0437,0.9563,Low Risk,0.0
BRW-27716,0.2343,0.7657,Low Risk,0.0
BRW-27717,0.1051,0.8949,Low Risk,19.55
BRW-27718,0.0877,0.9123,Low Risk,24.36
BRW-27719,0.8128,0.1872,Very High Risk,82.36
BRW-27720,0.1859,0.8141,Low Risk,0.0
BRW-27721,0.6282,0.3718,High Risk,13.44
BRW-27722,0.2045,0.7955,Low Risk,0.0
BRW-27723,0.2463,0.7537,Low Risk,4.7
BRW-27724,0.5847,0.4153,Medium Risk,52.3
BRW-27725,0.1738,0.8262,Low Risk,0.0
BRW-27726,0.1707,0.8293,Low Risk,0.0
BRW-27727,0.1741,0.8259,Low Risk,0.0
BRW-27728,0.3197,0.6803,Medium Risk,33.89
BRW-27729,0.1035,0.8965,Low Risk,0.0
BRW-27730,0.0952,0.9048,Low Risk,14.63
BRW-27731,0.8421,0.1579,Very High Risk,61.27
BRW-27732,0.1441,0.8559,Low Risk,38.17
BRW-27733,0.2542,0.7458,Low Risk,0.0
BRW-27734,0.2991,0.7009,Low Risk,13.49
BRW-27735,0.0638,0.9362,Low Risk,4.62
BRW-27736,0.1517,0.8483,Low Risk,21.86
BRW-27737,0.8189,0.1811,Very High Risk,76.93
BRW-27738,0.2402,0.7598,Low Risk,27.3
BRW-27739,0.1337,0.8663,Low Risk,20.2
BRW-27740,0.3231,0.6769,Medium Risk,34.58
BRW-27741,0.1648,0.8352,Low Risk,23.09
BRW-27742,0.1519,0.8481,Low Risk,17.03
BRW-27743,0.3958,0.6042,Medium Risk,73.05
BRW-27744,0.165,0.835,Low Risk,27.79
BRW-27745,0.0983,0.9017,Low Risk,0.0
BRW-27746,0.1512,0.8488,Low Risk,0.0
BRW-27747,0.057,0.943,Low Risk,0.0
BRW-27748,0.7339,0.2661,High Risk,88.66
BRW-27749,0.6861,0.3139,High Risk,67.18
BRW-27750,0.1316,0.8684,Low Risk,0.0
BRW-27751,0.1743,0.8257,Low Risk,0.0
BRW-27752,0.0723,0.9277,Low Risk,5.93
BRW-27753,0.0499,0.9501,Low Risk,0.0
BRW-27754,0.0632,0.9368,Low Risk,0.0
BRW-27755,0.5045,0.4955,Medium Risk,50.51
BRW-27756,0.1339,0.8661,Low Risk,0.0
BRW-27757,0.1873,0.8127,Low Risk,20.73
BRW-27758,0.1591,0.8409,Low Risk,22.27
BRW-27759,0.1364,0.8636,Low Risk,31.54
BRW-27760,0.6553,0.3447,High Risk,80.11
BRW-27761,0.1139,0.8861,Low Risk,22.21
BRW-27762,0.0956,0.9044,Low Risk,0.0
BRW-27763,0.1454,0.8546,Low Risk,29.27
BRW-27764,0.1422,0.8578,Low Risk,1.98
BRW-27765,0.139,0.861,Low Risk,0.0
BRW-27766,0.2047,0.7953,Low Risk,0.0
BRW-27767,0.3422,0.6578,Medium Risk,0.0
BRW-27768,0.1123,0.8877,Low Risk,0.0
BRW-27769,0.0959,0.9041,Low Risk,0.0
BRW-27770,0.1339,0.8661,Low Risk,23.78
BRW-27771,0.1306,0.8694,Low Risk,21.65
BRW-27772,0.0586,0.9414,Low Risk,6.78
BRW-27773,0.2592,0.7408,Low Risk,0.0
BRW-27774,0.7667,0.2333,High Risk,40.27
BRW-27775,0.052,0.948,Low Risk,0.0
BRW-27776,0.2241,0.7759,Low Risk,52.95
BRW-27777,0.0651,0.9349,Low Risk,0.0
BRW-27778,0.1165,0.8835,Low Risk,20.62
BRW-27779,0.1253,0.8747,Low Risk,23.66
BRW-27780,0.1001,0.8999,Low Risk,0.0
BRW-27781,0.1108,0.8892,Low Risk,26.07
BRW-27782,0.1194,0.8806,Low Risk,0.0
BRW-27783,0.1285,0.8715,Low Risk,0.0
BRW-27784,0.0729,0.9271,Low Risk,0.0
BRW-27785,0.0459,0.9541,Low Risk,0.0
BRW-27786,0.0364,0.9636,Low Risk,0.0
BRW-27787,0.1385,0.8615,Low Risk,13.81
BRW-27788,0.1351,0.8649,Low Risk,20.6
BRW-27789,0.1412,0.8588,Low Risk,0.0
BRW-27790,0.1343,0.8657,Low Risk,23.19
BRW-27791,0.7681,0.2319,High Risk,83.79
BRW-27792,0.12,0.88,Low Risk,0.0
BRW-27793,0.0889,0.9111,Low Risk,19.74
BRW-27794,0.6804,0.3196,High Risk,42.88
BRW-27795,0.074,0.926,Low Risk,0.0
BRW-27796,0.1036,0.8964,Low Risk,0.0
BRW-27797,0.1074,0.8926,Low Risk,19.31
BRW-27798,0.1003,0.8997,Low Risk,0.0
BRW-27799,0.0849,0.9151,Low Risk,0.0
BRW-27800,0.7199,0.2801,High Risk,85.24
BRW-27801,0.8534,0.1466,Very High Risk,67.73
BRW-27802,0.1657,0.8343,Low Risk,40.07
BRW-27803,0.0479,0.9521,Low Risk,0.0
BRW-27804,0.1697,0.8303,Low Risk,0.0
BRW-27805,0.606,0.394,High Risk,54.77
BRW-27806,0.0875,0.9125,Low Risk,7.92
BRW-27807,0.0796,0.9204,Low Risk,13.23
BRW-27808,0.249,0.751,Low Risk,25.69
BRW-27809,0.074,0.926,Low Risk,9.01
BRW-27810,0.5311,0.4689,Medium Risk,49.13
BRW-27811,0.1659,0.8341,Low Risk,15.92
BRW-27812,0.148,0.852,Low Risk,0.0
BRW-27813,0.5734,0.4266,Medium Risk,20.27
BRW-27814,0.3343,0.6657,Medium Risk,0.0
BRW-27815,0.0809,0.9191,Low Risk,0.0
BRW-27816,0.0357,0.9643,Low Risk,0.0
BRW-27817,0.1712,0.8288,Low Risk,0.0
BRW-27818,0.1059,0.8941,Low Risk,26.51
BRW-27819,0.0774,0.9226,Low Risk,16.19
BRW-27820,0.1102,0.8898,Low Risk,1.41
BRW-27821,0.2232,0.7768,Low Risk,0.0
BRW-27822,0.0622,0.9378,Low Risk,0.0
BRW-27823,0.1454,0.8546,Low Risk,0.0
BRW-27824,0.5403,0.4597,Medium Risk,63.63
BRW-27825,0.0637,0.9363,Low Risk,13.36
BRW-27826,0.1202,0.8798,Low Risk,0.0
BRW-27827,0.7527,0.2473,High Risk,87.81
BRW-27828,0.0847,0.9153,Low Risk,19.54
BRW-27829,0.0614,0.9386,Low Risk,0.0
BRW-27830,0.1903,0.8097,Low Risk,0.0
BRW-27831,0.0904,0.9096,Low Risk,0.0
BRW-27832,0.0617,0.9383,Low Risk,0.0
BRW-27833,0.0854,0.9146,Low Risk,0.0
BRW-27834,0.4492,0.5508,Medium Risk,63.85
BRW-27835,0.0671,0.9329,Low Risk,3.58
BRW-27836,0.1194,0.8806,Low Risk,25.42
BRW-27837,0.1269,0.8731,Low Risk,20.54
BRW-27838,0.3407,0.6593,Medium Risk,45.54
BRW-27839,0.2419,0.7581,Low Risk,0.0
BRW-27840,0.774,0.226,High Risk,79.56
BRW-27841,0.1784,0.8216,Low Risk,51.99
BRW-27842,0.4906,0.5094,Medium Risk,73.23
BRW-27843,0.3878,0.6122,Medium Risk,35.62
BRW-27844,0.3457,0.6543,Medium Risk,60.15
BRW-27845,0.0416,0.9584,Low Risk,0.0
BRW-27846,0.8111,0.1889,Very High Risk,85.98
BRW-27847,0.0954,0.9046,Low Risk,23.53
BRW-27848,0.2238,0.7762,Low Risk,36.0
BRW-27849,0.1038,0.8962,Low Risk,26.29
BRW-27850,0.6291,0.3709,High Risk,61.8
BRW-27851,0.1315,0.8685,Low Risk,0.0
BRW-27852,0.6777,0.3223,High Risk,71.84
BRW-27853,0.7975,0.2025,High Risk,84.97
BRW-27854,0.5563,0.4437,Medium Risk,52.06
BRW-27855,0.1225,0.8775,Low Risk,19.1
BRW-27856,0.0855,0.9145,Low Risk,0.0
BRW-27857,0.1202,0.8798,Low Risk,14.02
BRW-27858,0.8648,0.1352,Very High Risk,86.37
BRW-27859,0.78,0.22,High Risk,31.9
BRW-27860,0.1596,0.8404,Low Risk,0.0
BRW-27861,0.1125,0.8875,Low Risk,0.0
BRW-27862,0.0589,0.9411,Low Risk,2.21
BRW-27863,0.0652,0.9348,Low Risk,19.02
BRW-27864,0.203,0.797,Low Risk,1.64
BRW-27865,0.1445,0.8555,Low Risk,0.0
BRW-27866,0.1768,0.8232,Low Risk,0.0
BRW-27867,0.205,0.795,Low Risk,21.4
BRW-27868,0.0704,0.9296,Low Risk,0.0
BRW-27869,0.2089,0.7911,Low Risk,24.63
BRW-27870,0.098,0.902,Low Risk,19.15
BRW-27871,0.1763,0.8237,Low Risk,0.0
BRW-27872,0.0643,0.9357,Low Risk,0.0
BRW-27873,0.2137,0.7863,Low Risk,0.0
BRW-27874,0.0367,0.9633,Low Risk,0.0
BRW-27875,0.0368,0.9632,Low Risk,0.0
BRW-27876,0.4843,0.5157,Medium Risk,46.3
BRW-27877,0.0695,0.9305,Low Risk,0.0
BRW-27878,0.0653,0.9347,Low Risk,0.0
BRW-27879,0.2016,0.7984,Low Risk,15.97
BRW-27880,0.053,0.947,Low Risk,2.67
BRW-27881,0.2618,0.7382,Low Risk,62.94
BRW-27882,0.0398,0.9602,Low Risk,0.0
BRW-27883,0.0508,0.9492,Low Risk,0.0
BRW-27884,0.6836,0.3164,High Risk,77.4
BRW-27885,0.0613,0.9387,Low Risk,0.0
BRW-27886,0.0782,0.9218,Low Risk,0.0
BRW-27887,0.0398,0.9602,Low Risk,0.0
BRW-27888,0.1743,0.8257,Low Risk,26.2
BRW-27889,0.3262,0.6738,Medium Risk,14.77
BRW-27890,0.1068,0.8932,Low Risk,0.0
BRW-27891,0.0484,0.9516,Low Risk,0.0
BRW-27892,0.1545,0.8455,Low Risk,17.46
BRW-27893,0.0645,0.9355,Low Risk,5.82
BRW-27894,0.0731,0.9269,Low Risk,15.74
BRW-27895,0.0743,0.9257,Low Risk,12.88
BRW-27896,0.101,0.899,Low Risk,18.74
BRW-27897,0.0855,0.9145,Low Risk,0.0
BRW-27898,0.065,0.935,Low Risk,0.0
BRW-27899,0.1266,0.8734,Low Risk,0.0
BRW-27900,0.0635,0.9365,Low Risk,14.22
BRW-27901,0.0698,0.9302,Low Risk,0.0
BRW-27902,0.0496,0.9504,Low Risk,0.0
BRW-27903,0.1411,0.8589,Low Risk,27.5
BRW-27904,0.0898,0.9102,Low Risk,11.75
BRW-27905,0.159,0.841,Low Risk,42.83
BRW-27906,0.0912,0.9088,Low Risk,0.0
BRW-27907,0.0733,0.9267,Low Risk,0.0
BRW-27908,0.0608,0.9392,Low Risk,0.0
BRW-27909,0.0916,0.9084,Low Risk,0.0
BRW-27910,0.3368,0.6632,Medium Risk,0.0
BRW-27911,0.1415,0.8585,Low Risk,56.39
BRW-27912,0.1184,0.8816,Low Risk,0.0
BRW-27913,0.1946,0.8054,Low Risk,27.0
BRW-27914,0.3769,0.6231,Medium Risk,60.5
BRW-27915,0.0692,0.9308,Low Risk,7.34
BRW-27916,0.3138,0.6862,Medium Risk,18.7
BRW-27917,0.0643,0.9357,Low Risk,3.02
BRW-27918,0.2722,0.7278,Low Risk,0.0
BRW-27919,0.0734,0.9266,Low Risk,0.0
BRW-27920,0.3032,0.6968,Medium Risk,13.44
BRW-27921,0.1813,0.8187,Low Risk,43.47
BRW-27922,0.0935,0.9065,Low Risk,25.39
BRW-27923,0.51,0.49,Medium Risk,71.18
BRW-27924,0.0856,0.9144,Low Risk,3.12
BRW-27925,0.059,0.941,Low Risk,0.0
BRW-27926,0.633,0.367,High Risk,23.89
BRW-27927,0.0684,0.9316,Low Risk,0.0
BRW-27928,0.1563,0.8437,Low Risk,0.0
BRW-27929,0.3265,0.6735,Medium Risk,0.0
BRW-27930,0.7438,0.2562,High Risk,86.24
BRW-27931,0.5425,0.4575,Medium Risk,11.6
BRW-27932,0.0607,0.9393,Low Risk,0.0
BRW-27933,0.7035,0.2965,High Risk,30.18
BRW-27934,0.0844,0.9156,Low Risk,18.92
BRW-27935,0.0631,0.9369,Low Risk,0.0
BRW-27936,0.1662,0.8338,Low Risk,13.27
BRW-27937,0.1274,0.8726,Low Risk,0.0
BRW-27938,0.5005,0.4995,Medium Risk,10.86
BRW-27939,0.0425,0.9575,Low Risk,0.0
BRW-27940,0.1628,0.8372,Low Risk,0.0
BRW-27941,0.0597,0.9403,Low Risk,7.43
BRW-27942,0.0949,0.9051,Low Risk,0.0
BRW-27943,0.0575,0.9425,Low Risk,0.0
BRW-27944,0.1773,0.8227,Low Risk,0.0
BRW-27945,0.0626,0.9374,Low Risk,0.0
BRW-27946,0.1998,0.8002,Low Risk,0.0
BRW-27947,0.1398,0.8602,Low Risk,13.18
BRW-27948,0.2794,0.7206,Low Risk,18.9
BRW-27949,0.0422,0.9578,Low Risk,0.0
BRW-27950,0.0377,0.9623,Low Risk,0.0
BRW-27951,0.7353,0.2647,High Risk,88.66
BRW-27952,0.2889,0.7111,Low Risk,0.0
BRW-27953,0.0974,0.9026,Low Risk,0.0
BRW-27954,0.1326,0.8674,Low Risk,18.41
BRW-27955,0.2018,0.7982,Low Risk,25.45
BRW-27956,0.1926,0.8074,Low Risk,0.0
BRW-27957,0.0865,0.9135,Low Risk,0.0
BRW-27958,0.6668,0.3332,High Risk,72.49
BRW-27959,0.7101,0.2899,High Risk,80.05
BRW-27960,0.1742,0.8258,Low Risk,0.0
BRW-27961,0.1538,0.8462,Low Risk,0.0
BRW-27962,0.2199,0.7801,Low Risk,0.0
BRW-27963,0.5477,0.4523,Medium Risk,73.65
BRW-27964,0.2264,0.7736,Low Risk,30.52
BRW-27965,0.1229,0.8771,Low Risk,27.57
BRW-27966,0.323,0.677,Medium Risk,0.0
BRW-27967,0.3393,0.6607,Medium Risk,0.0
BRW-27968,0.0708,0.9292,Low Risk,0.0
BRW-27969,0.1932,0.8068,Low Risk,0.0
BRW-27970,0.0917,0.9083,Low Risk,18.52
BRW-27971,0.0648,0.9352,Low Risk,0.0
BRW-27972,0.5989,0.4011,Medium Risk,37.97
BRW-27973,0.0761,0.9239,Low Risk,0.0
BRW-27974,0.1407,0.8593,Low Risk,0.0
BRW-27975,0.064,0.936,Low Risk,5.11
BRW-27976,0.1128,0.8872,Low Risk,0.0
BRW-27977,0.076,0.924,Low Risk,18.77
BRW-27978,0.1565,0.8435,Low Risk,0.0
BRW-27979,0.1171,0.8829,Low Risk,0.0
BRW-27980,0.1761,0.8239,Low Risk,0.0
BRW-27981,0.0632,0.9368,Low Risk,0.0
BRW-27982,0.1557,0.8443,Low Risk,20.04
BRW-27983,0.1187,0.8813,Low Risk,18.44
BRW-27984,0.3745,0.6255,Medium Risk,11.32
BRW-27985,0.1005,0.8995,Low Risk,0.0
BRW-27986,0.0822,0.9178,Low Risk,17.63
BRW-27987,0.0398,0.9602,Low Risk,0.0
BRW-27988,0.163,0.837,Low Risk,0.0
BRW-27989,0.0526,0.9474,Low Risk,0.0
BRW-27990,0.1554,0.8446,Low Risk,0.0
BRW-27991,0.0588,0.9412,Low Risk,13.39
BRW-27992,0.151,0.849,Low Risk,0.0
BRW-27993,0.0389,0.9611,Low Risk,0.0
BRW-27994,0.2366,0.7634,Low Risk,0.38
BRW-27995,0.0778,0.9222,Low Risk,8.31
BRW-27996,0.1024,0.8976,Low Risk,0.0
BRW-27997,0.0919,0.9081,Low Risk,0.0
BRW-27998,0.1226,0.8774,Low Risk,0.0
